school_id,board,board_code,udise_plus_id,udise_code_masked,match_type,match_note,evidence_url
sr120724,cbse,730046,1011172,******01507,own,,
sr120725,cbse,730047,1011184,******01804,own,,
sr120726,cbse,730048,1009829,******05002,own,,
sr120727,cbse,730049,1014974,******01706,own,,
sr120728,cbse,730050,,,own,,
sr120729,cbse,730051,1021317,******07110,own,,
sr120730,cbse,730052,1029001,******06403,own,,
sr120731,cbse,730055,1020124,******01702,own,,
sr120732,cbse,730056,1020742,******03204,own,,
sr120733,cbse,730058,1020461,******00402,own,,
sr120734,cbse,730059,1000034,******03722,own,,
sr120735,cbse,730060,1021121,******03706,own,,
sr120736,cbse,730061,1015040,******03911,own,,
sr120737,cbse,730063,1021582,******07402,own,,
sr120738,cbse,730064,1021327,******08107,own,,
sr120739,cbse,730065,1019393,******07502,own,,
sr120740,cbse,730066,1018947,******02808,own,,
sr120741,cbse,730067,1019132,******01203,own,,
sr120742,cbse,730068,1020816,******04509,own,,
sr120743,cbse,730069,1009507,******05209,own,,
sr120744,cbse,730070,1015117,******07901,own,,
sr120745,cbse,730071,1021728,******01820,own,,
sr120746,cbse,730072,1000876,******09727,own,,
sr120747,cbse,730073,1029683,******08904,own,,
sr120748,cbse,730074,1004510,******01120,own,,
sr120749,cbse,730075,1020850,******05705,own,,
sr120750,cbse,730076,1029691,******10903,own,,
sr120751,cbse,730077,1020876,******00711,own,,
sr120752,cbse,730078,1020639,******00502,own,,
sr120753,cbse,730079,1005659,******00209,own,,
sr120754,cbse,730080,1020875,******00710,own,,
sr120755,cbse,730081,1020589,******00115,own,,
sr120756,cbse,730082,1005704,******00528,own,,
sr120757,cbse,730083,1020908,******01605,own,,
sr120758,cbse,730084,1000081,******07702,own,,
sr120759,cbse,730085,1020111,******00103,own,,
sr120760,cbse,730086,,,own,,
sr120761,cbse,730087,1019865,******09728,own,,
sr120762,cbse,730088,1019890,******10504,own,,
sr120763,cbse,730089,1029726,******07704,own,,
sr120764,cbse,730090,1006006,******00433,own,,
sr120765,cbse,730091,1020745,******03208,own,,
sr120766,cbse,730092,1021009,******07001,own,,
sr120767,cbse,730093,1000533,******00807,own,,
sr120768,cbse,730094,1005815,******01412,own,,
sr120769,cbse,730095,1020246,******16501,own,,
sr120771,cbse,730098,1029688,******09105,own,,
sr120772,cbse,730099,1021328,******08108,own,,
sr120773,cbse,730100,1029940,******06304,own,,
sr120774,cbse,730102,1019696,******00909,own,,
sr120775,cbse,730103,1019174,******02414,own,,
sr120776,cbse,730104,,,own,,
sr120777,cbse,730105,1029730,******03707,own,,
sr120778,cbse,730106,1030329,******02303,own,,
sr120779,cbse,730107,1018533,******02701,own,,
sr120780,cbse,730108,1029354,******14706,own,,
sr120781,cbse,730109,1000014,******05303,own,,
sr120782,cbse,730110,1000705,******02803,own,,
sr120783,cbse,730111,1000107,******00415,own,,
sr120784,cbse,730112,,,own,,
sr120785,cbse,730113,,,own,,
sr120786,cbse,730114,1020979,******06407,own,,
sr120787,cbse,730115,1016349,******00214,own,,
sr120788,cbse,730116,1019003,******06203,own,,
sr120789,cbse,730117,1018167,******01812,own,,
sr120790,cbse,730118,1030024,******01856,own,,
sr120791,cbse,730119,1030261,******06705,own,,
sr120792,cbse,730120,1000078,******05010,own,,
sr120793,cbse,730121,1030448,******00417,own,,
sr120794,cbse,730122,1030566,******06505,own,,
sr120795,cbse,730123,1020373,******02708,own,,
sr120796,cbse,730124,1028950,******05618,own,,
sr120797,cbse,730125,1030676,******01301,own,,
sr120798,cbse,730126,1008541,******06453,own,,
sr120799,cbse,730127,1030539,******00811,own,,
sr120800,cbse,730128,1006325,******01527,own,,
sr120801,cbse,730129,1030526,******00809,own,,
sr120802,cbse,730130,,,own,,
sr120803,cbse,730131,1009473,******04204,own,,
sr120804,cbse,730132,1030691,******01509,own,,
sr120805,cbse,730133,1029934,******00305,own,,
sr120806,cbse,730134,1030599,******11404,own,,
sr120807,cbse,730135,1020179,******07903,own,,
sr120808,cbse,730136,1030300,******04224,own,,
sr120809,cbse,730137,1000287,******05602,own,,
sr120810,cbse,730138,,,own,,
sr120811,cbse,730139,1029203,******02206,own,,
sr120812,cbse,730140,1000108,******00908,own,,
sr120813,cbse,730141,1030851,******03403,own,,
sr120814,cbse,730142,1004831,******03089,own,,
sr120815,cbse,730143,,,own,,
sr120816,cbse,730144,1030592,******05701,own,,
sr120817,cbse,730200,1029954,******11401,own,,
sr120818,cbse,730201,1020808,******04405,own,,
sr120819,cbse,730202,1030084,******06702,own,,
sr120820,cbse,730203,1019847,******09505,own,,
sr120821,cbse,7330001,,,own,,
sr120822,cbse,7330003,,,own,,
sr120823,cbse,7330004,,,own,,
sr120824,cbse,740001,1022641,******00303,own,,
sr120825,cbse,740002,1003217,******02402,own,,
sr120826,cbse,740003,,,own,,
sr120827,cbse,740004,1000136,******01809,own,,
sr120828,cbse,740005,,,own,,
sr120829,cbse,740006,1012201,******02302,own,,
sr120830,cbse,740007,1006434,******02304,own,,
sr120831,cbse,740008,1022250,******03302,own,,
sr120832,cbse,740009,1016696,******01324,own,,
sr120833,cbse,740010,1029644,******06906,own,,
sr120834,cbse,740011,1009256,******02412,own,,
sr120835,cbse,740012,1001994,******02004,own,,
sr120836,cbse,740013,,,own,,
sr120837,cbse,740014,,,own,,
sr120838,cbse,740015,1019146,******01814,own,,
sr120839,cbse,740016,1027354,******03708,own,,
sr120840,cbse,740017,1028896,******03706,own,,
sr120841,cbse,740018,1018979,******04308,own,,
sr120842,cbse,740019,,,own,,
sr120843,cbse,740020,1029960,******03509,own,,
sr120844,cbse,740100,,,own,,
sr120845,cbse,740151,1030333,******04001,own,,
sr120846,cbse,7430001,,,own,,
sr120847,cbse,7430002,,,own,,
sr120848,cbse,7430003,,,own,,
sr120849,cbse,7530001,,,own,,
sr120850,cbse,7530002,,,own,,
sr120851,cbse,7630001,,,own,,
sr120852,cbse,7730001,,,own,,
sr120853,cbse,780002,1015084,******05503,own,,
sr120854,cbse,780003,1005533,******02411,own,,
sr120855,cbse,780005,1019839,******09402,own,,
sr120856,cbse,780006,1020573,******10508,own,,
sr120857,cbse,780007,1020530,******07404,own,,
sr120858,cbse,780008,1021424,******03416,own,,
sr120859,cbse,780010,,,own,,
sr120860,cbse,780011,1019892,******11201,own,,
sr120861,cbse,780012,1019010,******06703,own,,
sr120862,cbse,780013,1019270,******06801,own,,
sr120863,cbse,780014,1000634,******05908,own,,
sr120864,cbse,780015,1029472,******09805,own,,
sr120865,cbse,780016,1029706,******12701,own,,
sr120866,cbse,780017,1014180,******03704,own,,
sr120867,cbse,780018,,,own,,
sr120868,cbse,780019,1019951,******06301,own,,
sr120869,cbse,780021,1009284,******03507,own,,
sr120870,cbse,780022,1001453,******00206,own,,
sr120871,cbse,780023,1019866,******09901,own,,
sr120872,cbse,780024,1020625,******00316,own,,
sr120873,cbse,7830001,,,own,,
sr120874,cbse,800001,5517903,******12712,own,,
sr120875,cbse,800002,5509845,******01823,own,,
sr120876,cbse,800003,5512796,******02007,own,,
sr120877,cbse,800004,5501601,******29803,own,,
sr120879,cbse,800006,5508517,******02815,own,,
sr120880,cbse,800007,5506211,******09805,own,,
sr120881,cbse,800008,5515324,******17728,own,,
sr120882,cbse,800009,5503885,******03303,own,,
sr120883,cbse,800010,5525779,******10509,own,,
sr120884,cbse,800012,5505205,******02006,own,,
sr120885,cbse,800013,5508313,******20734,own,,
sr120886,cbse,800014,5516305,******08321,own,,
sr120887,cbse,800015,5523878,******12170,own,,
sr120888,cbse,800016,,,own,,
sr120889,cbse,800017,5527426,******05939,own,,
sr120890,cbse,800018,5503035,******00149,own,,
sr120891,cbse,800019,5507398,******02208,own,,
sr120892,cbse,800020,5504466,******14909,own,,
sr120893,cbse,800021,5528818,******08214,own,,
sr120894,cbse,800022,5526193,******09302,own,,
sr120895,cbse,800023,5518260,******12235,own,,
sr120896,cbse,800024,5511540,******02710,own,,
sr120897,cbse,800025,5505812,******11305,own,,
sr120898,cbse,800026,5508901,******04706,own,,
sr120899,cbse,800027,5500777,******06203,own,,
sr120901,cbse,800029,5519129,******43701,own,,
sr120902,cbse,800030,,,own,,
sr120903,cbse,800031,5510298,******09505,own,,
sr120904,cbse,800032,5507670,******16608,own,,
sr120905,cbse,800033,5501579,******04902,own,,
sr120906,cbse,800035,5507459,******11902,own,,
sr120907,cbse,800036,,,own,,
sr120908,cbse,800037,5513972,******41407,own,,
sr120909,cbse,800038,5513114,******01006,own,,
sr120910,cbse,800039,5513053,******09113,own,,
sr120911,cbse,800040,5519538,******00612,own,,
sr120912,cbse,800041,5506557,******27303,own,,
sr120913,cbse,800042,5525362,******03306,own,,
sr120914,cbse,800043,5511006,******06846,own,,
sr120915,cbse,800044,5500098,******10768,own,,
sr120916,cbse,800045,5509223,******18310,own,,
sr120917,cbse,800046,5525881,******01904,own,,
sr120918,cbse,800047,5502261,******02211,own,,
sr120919,cbse,800150,5514526,******05512,own,,
sr120920,cbse,800151,5528908,******26209,own,,
sr120921,cbse,800152,5513962,******08804,own,,
sr120922,cbse,800153,5511589,******14704,own,,
sr120923,cbse,800154,5512597,******05606,own,,
sr120924,cbse,800155,5581005,******02473,own,,
sr120925,cbse,800156,5582383,******03222,own,,
sr120926,cbse,8030001,,,own,,
sr120927,cbse,8130001,,,own,,
sr120928,cbse,820001,5508350,******04903,own,,
sr120929,cbse,820051,5527000,******27904,own,,
sr120930,cbse,820052,5513827,******01403,own,,
sr120931,cbse,820053,,,own,,
sr120932,cbse,820054,5513617,******13502,own,,
sr120933,cbse,820055,,,own,,
sr120934,cbse,820056,5506479,******02309,own,,
sr120935,cbse,820057,,,own,,
sr120936,cbse,820058,5583202,******00373,own,,
sr120937,cbse,820059,5583177,******00343,own,,
sr120938,cbse,820060,5504474,******05607,own,,
sr120939,cbse,820061,,,own,,
sr120940,cbse,820062,5506891,******16506,own,,
sr120941,cbse,820063,,,own,,
sr120942,cbse,820064,5583182,******00351,own,,
sr120943,cbse,820065,,,own,,
sr120944,cbse,820066,,,own,,
sr120945,cbse,820067,5526589,******02915,own,,
sr120946,cbse,820068,,,own,,
sr120947,cbse,820069,5508150,******02127,own,,
sr120948,cbse,820070,,,own,,
sr120949,cbse,820071,5505071,******03413,own,,
sr120950,cbse,820072,5516932,******00636,own,,
sr120951,cbse,820073,5503100,******27208,own,,
sr120952,cbse,820074,5512330,******05004,own,,
sr120953,cbse,820075,,,own,,
sr120954,cbse,820076,5526490,******05204,own,,
sr120955,cbse,820077,5504631,******25202,own,,
sr120956,cbse,820078,5511630,******20405,own,,
sr120957,cbse,820079,,,own,,
sr120958,cbse,820080,5582818,******10508,own,,
sr120959,cbse,820081,5527216,******06703,own,,
sr120960,cbse,820082,5509463,******10103,own,,
sr120961,cbse,820083,,,own,,
sr120962,cbse,820084,,,own,,
sr120963,cbse,820085,5522124,******09802,own,,
sr120964,cbse,820086,,,own,,
sr120965,cbse,820087,5513595,******05102,own,,
sr120966,cbse,820088,5504667,******00509,own,,
sr120967,cbse,820089,,,own,,
sr120968,cbse,820090,5513867,******07005,own,,
sr120969,cbse,820091,5511819,******09608,own,,
sr120970,cbse,820092,5501088,******12906,own,,
sr120971,cbse,830001,5503397,******08830,own,,
sr120972,cbse,830002,5519086,******38014,own,,
sr120973,cbse,830003,5515039,******05505,own,,
sr120974,cbse,830005,5501309,******06405,own,,
sr120975,cbse,830006,5503175,******03501,own,,
sr120976,cbse,830007,5519403,******21004,own,,
sr120977,cbse,830008,5514347,******16203,own,,
sr120978,cbse,830009,5503247,******03307,own,,
sr120979,cbse,830010,5506993,******00209,own,,
sr120980,cbse,830011,5517583,******16901,own,,
sr120981,cbse,830012,5518836,******24249,own,,
sr120982,cbse,830019,5500757,******02908,own,,
sr120983,cbse,830021,5511204,******02016,own,,
sr120985,cbse,830023,5501280,******03003,own,,
sr120986,cbse,830026,5528779,******13801,own,,
sr120987,cbse,830027,5502010,******01407,own,,
sr120988,cbse,830028,5522503,******41906,own,,
sr120989,cbse,830029,5528237,******29201,own,,
sr120990,cbse,830031,5500644,******01206,own,,
sr120991,cbse,830032,,,own,,
sr120992,cbse,830033,,,own,,
sr120993,cbse,830034,5528302,******19203,own,,
sr120994,cbse,830035,5500971,******03115,own,,
sr120995,cbse,830036,,,own,,
sr120996,cbse,830038,5501080,******03812,own,,
sr120997,cbse,830041,5519763,******42123,own,,
sr120998,cbse,830043,5500555,******03002,own,,
sr120999,cbse,830044,5507799,******16716,own,,
sr121000,cbse,830045,5501278,******04903,own,,
sr121001,cbse,830046,5518342,******11217,own,,
sr121002,cbse,830047,,,own,,
sr121003,cbse,830048,5517292,******03603,own,,
sr121004,cbse,830049,5518264,******24203,own,,
sr121005,cbse,830050,5512925,******07906,own,,
sr121006,cbse,830051,5526689,******02626,own,,
sr121007,cbse,830052,5509654,******03826,own,,
sr121009,cbse,830054,5519083,******24118,own,,
sr121010,cbse,830055,,,own,,
sr121011,cbse,830056,5505917,******07601,own,,
sr121012,cbse,830057,5510452,******03814,own,,
sr121013,cbse,830058,5519898,******06811,own,,
sr121014,cbse,830059,5528910,******34616,own,,
sr121016,cbse,830061,5514522,******06103,own,,
sr121017,cbse,830062,5525220,******41801,own,,
sr121018,cbse,830063,5500985,******03604,own,,
sr121019,cbse,830066,5501212,******01713,own,,
sr121021,cbse,830068,5500756,******02906,own,,
sr121022,cbse,830069,5517467,******54803,own,,
sr121023,cbse,830071,5523596,******12245,own,,
sr121024,cbse,830072,5519706,******07405,own,,
sr121025,cbse,830073,5500676,******01807,own,,
sr121026,cbse,830074,5508101,******03545,own,,
sr121027,cbse,830075,5521865,******00162,own,,
sr121028,cbse,830076,5520861,******03650,own,,
sr121029,cbse,830077,5507093,******26452,own,,
sr121030,cbse,830078,5521192,******12041,own,,
sr121031,cbse,830079,5581340,******12710,own,,
sr121032,cbse,830080,5520715,******11536,own,,
sr121033,cbse,830081,,,own,,
sr121034,cbse,830082,5504171,******03912,own,,
sr121035,cbse,830083,5500593,******05408,own,,
sr121037,cbse,830085,5501210,******01712,own,,
sr121038,cbse,830086,5500734,******03718,own,,
sr121039,cbse,830087,5520506,******08419,own,,
sr121040,cbse,830088,,,own,,
sr121041,cbse,830089,5578214,******19866,own,,
sr121042,cbse,830090,5503733,******19845,own,,
sr121043,cbse,830091,5507490,******10101,own,,
sr121045,cbse,830093,5501684,******02508,own,,
sr121046,cbse,830094,,,own,,
sr121047,cbse,830095,5517286,******04353,own,,
sr121048,cbse,830096,5501180,******28704,own,,
sr121049,cbse,830097,5516569,******23605,own,,
sr121050,cbse,830098,5510102,******00402,own,,
sr121051,cbse,830099,5517221,******18206,own,,
sr121052,cbse,830100,5500199,******05807,own,,
sr121053,cbse,830101,5509209,******19805,own,,
sr121055,cbse,830103,5520163,******11551,own,,
sr121056,cbse,830104,5509931,******10414,own,,
sr121057,cbse,830105,5519878,******01040,own,,
sr121058,cbse,830106,5500934,******03715,own,,
sr121059,cbse,830107,5528332,******28001,own,,
sr121060,cbse,830108,5503119,******14918,own,,
sr121061,cbse,830109,5513075,******07602,own,,
sr121062,cbse,830110,5508762,******42901,own,,
sr121063,cbse,830111,5518679,******08212,own,,
sr121064,cbse,830112,5517305,******03207,own,,
sr121065,cbse,830113,,,own,,
sr121066,cbse,830114,,,own,,
sr121067,cbse,830115,5520639,******11206,own,,
sr121068,cbse,830116,5508868,******31201,own,,
sr121069,cbse,830117,5514711,******05323,own,,
sr121070,cbse,830118,,,own,,
sr121071,cbse,830119,5503782,******01237,own,,
sr121072,cbse,830120,5505500,******09901,own,,
sr121073,cbse,830121,5525978,******03418,own,,
sr121074,cbse,830123,,,own,,
sr121075,cbse,830124,,,own,,
sr121076,cbse,830125,5514660,******06404,own,,
sr121077,cbse,830126,5501373,******02604,own,,
sr121078,cbse,830127,5518948,******05804,own,,
sr121079,cbse,830128,5501683,******00707,own,,
sr121080,cbse,830129,5528079,******06605,own,,
sr121081,cbse,830130,5508951,******02010,own,,
sr121082,cbse,830131,5511329,******09102,own,,
sr121083,cbse,830132,5503300,******01235,own,,
sr121084,cbse,830133,5518621,******00217,own,,
sr121085,cbse,830135,,,own,,
sr121086,cbse,830136,5521597,******42102,own,,
sr121087,cbse,830137,5525164,******24385,own,,
sr121088,cbse,830138,5581094,******08410,own,,
sr121089,cbse,830139,,,own,,
sr121090,cbse,830140,5515563,******36004,own,,
sr121091,cbse,830141,,,own,,
sr121092,cbse,830142,5512547,******15102,own,,
sr121093,cbse,830143,,,own,,
sr121094,cbse,830144,5514378,******00133,own,,
sr121095,cbse,830146,5513076,******01505,own,,
sr121096,cbse,830147,,,own,,
sr121097,cbse,830148,5500136,******03508,own,,
sr121098,cbse,830149,5517804,******21413,own,,
sr121099,cbse,830150,,,own,,
sr121100,cbse,830151,,,own,,
sr121101,cbse,830152,5515255,******17908,own,,
sr121102,cbse,830153,5517774,******16713,own,,
sr121103,cbse,830154,5503239,******08805,own,,
sr121104,cbse,830155,5502191,******10202,own,,
sr121105,cbse,830156,5519799,******08041,own,,
sr121107,cbse,830158,5506606,******06202,own,,
sr121108,cbse,830159,5518665,******11702,own,,
sr121109,cbse,830160,5514133,******05802,own,,
sr121110,cbse,830161,5502317,******02703,own,,
sr121111,cbse,830162,5510874,******01909,own,,
sr121112,cbse,830163,5505134,******13612,own,,
sr121113,cbse,830164,,,own,,
sr121114,cbse,830166,5504112,******03606,own,,
sr121115,cbse,830167,5518798,******00506,own,,
sr121116,cbse,830168,5517845,******23938,own,,
sr121117,cbse,830169,5583049,******00212,own,,
sr121118,cbse,830170,5515598,******06506,own,,
sr121119,cbse,830171,5501198,******02314,own,,
sr121120,cbse,830172,,,own,,
sr121121,cbse,830173,5502124,******00521,own,,
sr121122,cbse,830174,5545926,******09901,own,,
sr121123,cbse,830175,5510160,******09814,own,,
sr121124,cbse,830176,5521018,******08508,own,,
sr121125,cbse,830177,5509108,******02607,own,,
sr121126,cbse,830178,5526212,******02004,own,,
sr121127,cbse,830179,5521259,******05401,own,,
sr121128,cbse,830180,,,own,,
sr121129,cbse,830181,5515278,******17607,own,,
sr121130,cbse,830182,5501838,******02912,own,,
sr121131,cbse,830183,5518559,******10416,own,,
sr121133,cbse,830185,5521528,******10531,own,,
sr121134,cbse,830186,5500198,******07106,own,,
sr121135,cbse,830187,5517844,******23934,own,,
sr121136,cbse,830188,5505811,******05705,own,,
sr121137,cbse,830189,5500069,******05606,own,,
sr121138,cbse,830190,3714992,******10201,own,,
sr121139,cbse,830191,5513559,******06104,own,,
sr121140,cbse,830192,,,own,,
sr121141,cbse,830193,5503752,******22402,own,,
sr121142,cbse,830194,5519539,******12251,own,,
sr121143,cbse,830195,5505044,******06712,own,,
sr121144,cbse,830196,5500287,******34606,own,,
sr121145,cbse,830197,5506188,******07716,own,,
sr121146,cbse,830198,5524221,******42306,own,,
sr121147,cbse,830199,5510213,******00102,own,,
sr121148,cbse,830200,5520399,******21104,own,,
sr121149,cbse,830201,5518592,******05651,own,,
sr121150,cbse,830202,5519863,******12175,own,,
sr121151,cbse,830203,5528229,******13710,own,,
sr121152,cbse,830204,5504082,******10015,own,,
sr121153,cbse,830205,,,own,,
sr121154,cbse,830206,5505738,******06304,own,,
sr121155,cbse,830207,5521600,******14707,own,,
sr121156,cbse,830208,5507679,******02609,own,,
sr121157,cbse,830209,5518598,******00439,own,,
sr121158,cbse,830210,5500395,******03214,own,,
sr121159,cbse,830211,5510941,******10409,own,,
sr121160,cbse,830212,5506292,******01203,own,,
sr121161,cbse,830213,5504690,******28501,own,,
sr121162,cbse,830214,5517569,******05105,own,,
sr121163,cbse,830215,5517938,******14806,own,,
sr121164,cbse,830216,5509170,******15305,own,,
sr121165,cbse,830217,,,own,,
sr121166,cbse,830218,5502553,******03714,own,,
sr121167,cbse,830219,5507312,******16205,own,,
sr121168,cbse,830220,5506834,******23305,own,,
sr121169,cbse,830221,,,own,,
sr121170,cbse,830222,5512294,******00109,own,,
sr121171,cbse,830223,5503930,******13904,own,,
sr121172,cbse,830224,,,own,,
sr121173,cbse,830225,5500650,******02409,own,,
sr121174,cbse,830226,5506765,******28642,own,,
sr121175,cbse,830227,5502230,******12304,own,,
sr121176,cbse,830228,,,own,,
sr121177,cbse,830229,,,own,,
sr121178,cbse,830230,5523815,******00415,own,,
sr121179,cbse,830231,5505013,******02003,own,,
sr121180,cbse,830232,5509231,******17560,own,,
sr121181,cbse,830234,5510612,******11604,own,,
sr121182,cbse,830235,5503632,******01311,own,,
sr121183,cbse,830236,,,own,,
sr121184,cbse,830237,,,own,,
sr121185,cbse,830238,5502972,******00111,own,,
sr121186,cbse,830239,,,own,,
sr121187,cbse,830240,5500231,******07205,own,,
sr121188,cbse,830241,5527251,******18122,own,,
sr121189,cbse,830242,5504099,******15023,own,,
sr121190,cbse,830243,5500804,******01704,own,,
sr121191,cbse,830244,5519182,******08308,own,,
sr121192,cbse,830245,5505130,******00106,own,,
sr121193,cbse,830246,5504904,******27406,own,,
sr121194,cbse,830247,5520270,******29811,own,,
sr121195,cbse,830248,5526520,******18501,own,,
sr121196,cbse,830249,5501430,******03107,own,,
sr121197,cbse,830250,,,own,,
sr121198,cbse,830251,,,own,,
sr121199,cbse,830252,,,own,,
sr121200,cbse,830253,5518994,******01918,own,,
sr121202,cbse,830255,5521641,******12016,own,,
sr121203,cbse,830256,5501398,******03706,own,,
sr121204,cbse,830257,,,own,,
sr121205,cbse,830258,5518860,******21423,own,,
sr121207,cbse,830260,5583236,******00400,own,,
sr121208,cbse,830261,5508605,******03827,own,,
sr121209,cbse,830262,5520525,******17305,own,,
sr121210,cbse,830263,5500515,******03713,own,,
sr121211,cbse,830264,,,own,,
sr121212,cbse,830265,5500572,******00811,own,,
sr121213,cbse,830266,5517447,******00169,own,,
sr121214,cbse,830267,5514929,******05726,own,,
sr121215,cbse,830268,5578206,******26108,own,,
sr121216,cbse,830269,5506147,******08310,own,,
sr121217,cbse,830270,5522274,******15501,own,,
sr121218,cbse,830271,5522174,******06808,own,,
sr121219,cbse,830272,5520756,******10535,own,,
sr121220,cbse,830273,5500622,******07609,own,,
sr121221,cbse,830274,5520826,******09641,own,,
sr121222,cbse,830275,5506962,******30201,own,,
sr121223,cbse,830276,5521218,******03401,own,,
sr121224,cbse,830277,5510394,******02820,own,,
sr121225,cbse,830278,5509211,******00451,own,,
sr121226,cbse,830279,5508097,******04016,own,,
sr121227,cbse,830280,5512142,******14107,own,,
sr121228,cbse,830281,5508354,******03305,own,,
sr121229,cbse,830282,5503160,******07198,own,,
sr121230,cbse,830283,,,own,,
sr121231,cbse,830285,5517034,******16703,own,,
sr121232,cbse,830287,5500621,******07608,own,,
sr121233,cbse,830288,5500704,******04809,own,,
sr121234,cbse,830289,5525682,******00436,own,,
sr121235,cbse,830290,5506928,******08807,own,,
sr121236,cbse,830291,5511418,******34507,own,,
sr121237,cbse,830292,5513612,******05918,own,,
sr121238,cbse,830293,5506878,******18033,own,,
sr121239,cbse,830294,5511413,******02026,own,,
sr121240,cbse,830295,5518486,******10523,own,,
sr121241,cbse,830296,5500655,******02414,own,,
sr121242,cbse,830297,5521123,******39193,own,,
sr121243,cbse,830298,5500679,******02210,own,,
sr121244,cbse,830299,5519992,******08417,own,,
sr121245,cbse,830300,5508246,******18207,own,,
sr121246,cbse,830301,,,own,,
sr121247,cbse,830302,5502215,******14407,own,,
sr121248,cbse,830303,5501067,******07002,own,,
sr121249,cbse,830304,5521186,******34101,own,,
sr121250,cbse,830305,5502854,******11702,own,,
sr121251,cbse,830306,5504915,******05305,own,,
sr121252,cbse,830307,5500686,******06704,own,,
sr121253,cbse,830308,5521356,******41608,own,,
sr121254,cbse,830309,5508030,******22206,own,,
sr121255,cbse,830310,5512964,******11508,own,,
sr121256,cbse,830311,5504654,******01806,own,,
sr121257,cbse,830312,5581157,******27704,own,,
sr121258,cbse,830313,5510103,******02642,own,,
sr121259,cbse,830314,5505956,******04804,own,,
sr121260,cbse,830315,5500109,******09506,own,,
sr121261,cbse,830316,5502314,******01287,own,,
sr121262,cbse,830317,5517657,******42201,own,,
sr121263,cbse,830318,5506156,******00503,own,,
sr121264,cbse,830319,5518296,******35702,own,,
sr121265,cbse,830320,5518523,******22401,own,,
sr121266,cbse,830321,5514111,******06204,own,,
sr121267,cbse,830322,5515023,******10406,own,,
sr121268,cbse,830323,5505888,******00705,own,,
sr121269,cbse,830324,5501397,******03914,own,,
sr121270,cbse,830325,5502513,******04708,own,,
sr121271,cbse,830326,5503926,******20901,own,,
sr121272,cbse,830327,5578220,******35704,own,,
sr121273,cbse,830328,5521851,******24705,own,,
sr121274,cbse,830329,5510053,******10203,own,,
sr121275,cbse,830330,5516879,******16101,own,,
sr121276,cbse,830331,5521554,******41916,own,,
sr121277,cbse,830332,5503730,******13203,own,,
sr121278,cbse,830333,5508217,******42702,own,,
sr121279,cbse,830334,5507979,******10910,own,,
sr121280,cbse,830335,5504059,******07408,own,,
sr121281,cbse,830336,5521381,******00216,own,,
sr121282,cbse,830337,5510036,******03217,own,,
sr121283,cbse,830338,5527990,******35441,own,,
sr121284,cbse,830339,5513098,******05508,own,,
sr121285,cbse,830340,5518858,******24383,own,,
sr121287,cbse,830342,5502839,******12906,own,,
sr121288,cbse,830343,5522355,******26202,own,,
sr121289,cbse,830344,,,own,,
sr121290,cbse,830345,5528577,******19106,own,,
sr121291,cbse,830346,5520065,******01043,own,,
sr121292,cbse,830347,5515825,******02246,own,,
sr121293,cbse,830348,5521048,******25612,own,,
sr121294,cbse,830349,5519267,******13703,own,,
sr121295,cbse,830350,5527546,******05813,own,,
sr121296,cbse,830351,,,own,,
sr121297,cbse,830352,5519293,******15427,own,,
sr121298,cbse,830353,5503724,******03509,own,,
sr121299,cbse,830354,5522137,******08416,own,,
sr121300,cbse,830355,5507590,******10403,own,,
sr121301,cbse,830357,5521574,******44101,own,,
sr121302,cbse,830358,5520999,******12035,own,,
sr121303,cbse,830359,5511846,******01911,own,,
sr121304,cbse,830360,,,own,,
sr121305,cbse,830361,5506261,******06904,own,,
sr121306,cbse,830362,,,own,,
sr121307,cbse,830363,5526037,******08402,own,,
sr121308,cbse,830364,5521387,******06110,own,,
sr121309,cbse,830365,5500513,******22201,own,,
sr121310,cbse,830366,5529496,******07602,own,,
sr121311,cbse,830367,,,own,,
sr121312,cbse,830368,5500832,******06606,own,,
sr121313,cbse,830369,5518089,******08143,own,,
sr121314,cbse,830370,5507181,******06110,own,,
sr121315,cbse,830371,5506812,******18103,own,,
sr121316,cbse,830372,,,own,,
sr121317,cbse,830373,5506540,******03008,own,,
sr121319,cbse,830375,5512061,******07412,own,,
sr121320,cbse,830376,,,own,,
sr121321,cbse,830377,5504073,******27902,own,,
sr121322,cbse,830378,,,own,,
sr121323,cbse,830379,5506367,******02507,own,,
sr121324,cbse,830380,,,own,,
sr121325,cbse,830381,,,own,,
sr121326,cbse,830382,5520045,******35901,own,,
sr121327,cbse,830383,5517805,******00603,own,,
sr121328,cbse,830384,5516146,******01903,own,,
sr121329,cbse,830385,5578540,******04610,own,,
sr121330,cbse,830386,5503018,******02009,own,,
sr121331,cbse,830387,5526094,******04332,own,,
sr121332,cbse,830388,5528719,******35445,own,,
sr121333,cbse,830389,5502391,******35102,own,,
sr121334,cbse,830390,5505087,******09604,own,,
sr121335,cbse,830391,5513450,******00119,own,,
sr121336,cbse,830392,5522250,******11327,own,,
sr121337,cbse,830393,5500241,******05610,own,,
sr121338,cbse,830394,5525979,******00426,own,,
sr121340,cbse,830396,5508402,******01422,own,,
sr121341,cbse,830397,5529406,******33109,own,,
sr121342,cbse,830398,5504143,******01911,own,,
sr121343,cbse,830399,5511429,******00113,own,,
sr121344,cbse,830401,5525487,******42908,own,,
sr121345,cbse,830402,5519582,******05112,own,,
